A,B
1180583901867940170398981191021862780132129665277,13475
1402083232041299636274108692388858007930205411520,13476
14116212535900916268117501407848124014580543092,13477
601732161845221263527404314636075818361138170669,13478
1098730980928392554505036681191899449223262834141,13479
1343977682624017977590156847787332879963201035504,13480
213919605840223230464791655192007260310187127166,13481
1123104213053857939097540558870607960085926493484,13482
1352594958281542329742660882802939021437353661393,13483
580166659114068175786136631951152248916611215801,13484
916423984828213006277403134172027037858183530672,13485
1092996097652317528686098439083159093048295519450,13486
1335509343262652163711842963148551650879764100149,13487
590948160913354922943961419894884518621435857060,13488
172920467515998271681180821114016330187465825598,13489
966449357366383089270524815589236428800768507126,13490
1427199640942735155397750551509221255638598487207,13491
962598250600848288276234430628695940583197206622,13492
176720740542459362504196865655236420319357790895,13493
245799089760513455842210456903107250275755163617,13494
1393808222690406813536188648128741435551533238989,13495
237629769914176284163203428942221040057049638206,13496
824326584743010502873793798770337984665222990751,13497
1371074938705618246281232406997195698121825880494,13498
582425979490094934660205727138805628891126956217,13499
806819484082165471005698485819129264870768256686,13500
1086446305931491744347833422012790266688457076127,13501
1086446305931491744347833422012790266688457076127,13501
15832983675390885957849892743812246159785784129,13502
1033087919440695063381422651570331271735431953576,13503
224913868059579756578876116558454804442126792715,13504
1425175086977866347356094790236332934877040001791,13505
928940293581402289536389879177034856745391445667,13506
40242551461125483960424598886774430158317903905,13507
1201573206860028523150201227565069499423332391590,13508
1332150868385447640458119883384206315878566448379,13509
411470626061107071192405786819071330315738955686,13510
958345572373519964085482601196882881647846542726,13511
502313975966424818028403087330054395533710226597,13512
743543990827142021866500788203858910278942857254,13513
580036784975358075336328005502986759897881546483,13514
1175890829526303838948322756862798580245931368147,13515
52474609669424592960685917672205551112608396779,13516
1038207910349815727452502848878149903165578219927,13517
638742873245527289111323863071544509967852311009,13518
228270170855572197634621495681951397555990065744,13519
560947231711707386100326505203922740034303818420,13520
821419066114653650481776228641297578983989577355,13521
268214009404482509856438389912431818982878199613,13522
281399290246632120672406755078236032608422080954,13523
683160490210337364268451863766623420915667222024,13524
439883130925851505256683343540106162510793432012,13525
554860826036428422226824537753433074837202091174,13526
1075676467093605217011535031756558237919128964091,13527
1065830924526125504778639195489190465064384083916,13528
592412581381461382115162040231269099353734899471,13529
46997363325073718732799942398478250199945674083,13530
535103422965918948021272780399790610183931892416,13531
178290382988553545447057893192490206220723541136,13532
195088647474210656838776011679753086509475413024,13533
274728934130509519516230903301215299931473362200,13534
813942261600488133785830636634962541932219260903,13535
504578380511026172300607660905963625283922912069,13536
1310261752198409125323383038113091767459492306246,13537
671237595446062732510104882060094334109307473587,13538
227068069039789055974666138902967935557403059806,13539
657884161699488307791412997334955278603676519563,13540
64031557686951975084908239214440310086136283250,13541
62630747267628225661558699426485582297711160146,13542
32710891312714461355441334400047172721573727077,13543
770724826712047056279672651900378991166008378449,13544
915784987509996226535631162342303131236496665248,13545
103049392136874833886801948507856109581924475687,13546
901187760423853264826334305103093139345336476304,13547
1281563732170635475986370176156998141405952165958,13548
1325054557782834775826213672144457332163597214056,13549
1363854421575447493836406082724349151324716156193,13550
466202017452221360704832672304317494164605027775,13551
213116644276903203826212652125583110541913990500,13552
1220697927631233348533975274110719671018677438607,13553
1398053361355766773394342834303691970897808000623,13554
68100776192423588288535780352755310271226472011,13555
1178732903926419495467104036543250269864242258921,13556
1163659622749062702120409790202487310622454772932,13557
56197431551279774619706471786721279631574790386,13558
40173818248638608882998169550991540622931130147,13559
1373808108422817872343403782374431676437225287869,13560
548478605752230250525913289563303185808174772226,13561
601837375730128074761525901545941965696800702135,13562
661891713314276169560357183036682092040941479061,13563
840770768671678769705902578765046287739308239150,13564
1347252130187970906669706709826777712003107387967,13565
217870552735765441984672516606557233714353863988,13566
115944008050794061879325743253712493300182016261,13567
1382336819487143320209019243712155215707692414890,13568
1461315098179458680032638336700411412572326699426,13569
1442215996871118594092240931948557439166541815080,13570
1279690176273527587318006429428327681566047984185,13571
1042116652767437204013254496547784700170529686188,13572
1423522602934870942946454848783365385968786975488,13573
1273659616871938973060894745500841559649706882107,13574
26031697162138518640229006004911320588094283446,13575
108545875195383031394209778374288826574060048387,13576
890227491845544159409931072294413323530132623696,13577
905582450740800576914885550479436934104011313436,13578
36334692793431920165609046804364582385890968720,13579
447972759408938281130910360992123615448709789734,13580
1260898690292465423511176684360041910202014445717,13581
340978067036339216838417763088904454304363335866,13582
760269470439033455712234480710800038591972633681,13583
576550985738394317478826502039170490225662598634,13584
1000660723410829193234050615494076683713251677157,13585
